#TIPO_PRODUTO;TIPO_LISTA_FILA;FILA;SUBFILA;COD_ASSUNTO;ASSUNTO;SITUACAO
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1973;SIMILAR - Alteração da Produção do Medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1973;SIMILAR - Alteração da Produção do Medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1975;SIMILAR - Alteração do Tamanho do Lote (igual ou acima de dez vezes);Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1975;SIMILAR - Alteração do Tamanho do Lote (igual ou acima de dez vezes);Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1978;SIMILAR - Inclusão de local de fabricação do fármaco;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1978;SIMILAR - Inclusão de local de fabricação do fármaco;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1981;SIMILAR - Inclusão de sabor/odor/cor;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1981;SIMILAR - Inclusão de sabor/odor/cor;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1983;SIMILAR - Reativação de Fabricação do Medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1983;SIMILAR - Reativação de Fabricação do Medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1991;SIMILAR - Inclusão de nova via de administração já registrada no Pais.;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1991;SIMILAR - Inclusão de nova via de administração já registrada no Pais.;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1993;SIMILAR - Inclusão no Tamanho do Lote superior a 10 vezes;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1993;SIMILAR - Inclusão no Tamanho do Lote superior a 10 vezes;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1997;SIMILAR - Inclusão de Local de Fabrico do Medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;1997;SIMILAR - Inclusão de Local de Fabrico do Medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;566;GENÉRICO - Inclusão de Local de Fabrico do Medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Maior complexidade;566;GENÉRICO - Inclusão de Local de Fabrico do Medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10213;GENÉRICO - Redução do prazo de validade com alteração dos cuidados de conservação;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10213;GENÉRICO - Redução do prazo de validade com alteração dos cuidados de conservação;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10214;MEDICAMENTO NOVO - Redução do prazo de validade com alteração dos cuidados de conservação;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10214;MEDICAMENTO NOVO - Redução do prazo de validade com alteração dos cuidados de conservação;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10215;SIMILAR - Redução do prazo de validade com alteração dos cuidados de conservação;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10215;SIMILAR - Redução do prazo de validade com alteração dos cuidados de conservação;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10217;GENÉRICO - Ampliação do prazo de validade;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10217;GENÉRICO - Ampliação do prazo de validade;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10218;MEDICAMENTO NOVO - Ampliação do prazo de validade;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10218;MEDICAMENTO NOVO - Ampliação do prazo de validade;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10219;SIMILAR - Ampliação do prazo de validade;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10219;SIMILAR - Ampliação do prazo de validade;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10221;GENÉRICO - Inclusão de nova apresentação comercial de produto estéril;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10221;GENÉRICO - Inclusão de nova apresentação comercial de produto estéril;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10222;MEDICAMENTO NOVO - Inclusão de nova apresentação comercial de produto estéril;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10222;MEDICAMENTO NOVO - Inclusão de nova apresentação comercial de produto estéril;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10223;SIMILAR - Inclusão de nova apresentação comercial de produto estéril;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;10223;SIMILAR - Inclusão de nova apresentação comercial de produto estéril;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;105;Alteração do prazo de validade;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;105;Alteração do prazo de validade;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;106;Inclusão de nova apresentação comercial;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;106;Inclusão de nova apresentação comercial;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11061;RDC 73/2016 - GENÉRICO - Inclusão de novo tipo de embalagem primária do medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11061;RDC 73/2016 - GENÉRICO - Inclusão de novo tipo de embalagem primária do medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11062;RDC 73/2016 - NOVO - Inclusão de novo tipo de embalagem primária do medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11062;RDC 73/2016 - NOVO - Inclusão de novo tipo de embalagem primária do medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11063;RDC 73/2016 - SIMILAR - Inclusão de novo tipo de embalagem primária do medicamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11063;RDC 73/2016 - SIMILAR - Inclusão de novo tipo de embalagem primária do medicamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11064;RDC 73/2016 - GENÉRICO - Inclusão de novo tipo de embalagem primária do medicamento fracionável;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11064;RDC 73/2016 - GENÉRICO - Inclusão de novo tipo de embalagem primária do medicamento fracionável;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11065;RDC 73/2016 - NOVO - Inclusão de novo tipo de embalagem primária do medicamento fracionável;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11065;RDC 73/2016 - NOVO - Inclusão de novo tipo de embalagem primária do medicamento fracionável;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11066;RDC 73/2016 - SIMILAR - Inclusão de novo tipo de embalagem primária do medicamento fracionável;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11066;RDC 73/2016 - SIMILAR - Inclusão de novo tipo de embalagem primária do medicamento fracionável;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11088;RDC 73/2016 - GENÉRICO - Mudança relacionada ao acessório;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11088;RDC 73/2016 - GENÉRICO - Mudança relacionada ao acessório;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11089;RDC 73/2016 - NOVO - Mudança relacionada ao acessório;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11089;RDC 73/2016 - NOVO - Mudança relacionada ao acessório;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11090;RDC 73/2016 - SIMILAR - Mudança relacionada ao acessório;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11090;RDC 73/2016 - SIMILAR - Mudança relacionada ao acessório;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11091;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11091;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11092;RDC 73/2016 - NOVO - Inclusão de nova apresentação;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11092;RDC 73/2016 - NOVO - Inclusão de nova apresentação;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11093;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11093;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11094;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação fracionável;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11094;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação fracionável;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11095;RDC 73/2016 - NOVO - Inclusão de nova apresentação fracionável;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11095;RDC 73/2016 - NOVO - Inclusão de nova apresentação fracionável;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11096;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação fracionável;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11096;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação fracionável;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11097;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação restrita ao número de unidades farmacotécnicas;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11097;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação restrita ao número de unidades farmacotécnicas;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11098;RDC 73/2016 - NOVO - Inclusão de nova apresentação restrita ao número de unidades farmacotécnicas;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11098;RDC 73/2016 - NOVO - Inclusão de nova apresentação restrita ao número de unidades farmacotécnicas;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11099;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação restrita ao número de unidades farmacotécnicas;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11099;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação restrita ao número de unidades farmacotécnicas;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;111;Inclusão de novo acondicionamento;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;111;Inclusão de novo acondicionamento;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11100;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação fracionável restrita ao número de unidades farmacotécnicas;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11100;RDC 73/2016 - GENÉRICO - Inclusão de nova apresentação fracionável restrita ao número de unidades farmacotécnicas;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11101;RDC 73/2016 - NOVO - Inclusão de nova apresentação fracionável restrita ao número de unidades farmacotécnicas;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11101;RDC 73/2016 - NOVO - Inclusão de nova apresentação fracionável restrita ao número de unidades farmacotécnicas;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11102;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação fracionável restrita ao número de unidades farmacotécnicas;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11102;RDC 73/2016 - SIMILAR - Inclusão de nova apresentação fracionável restrita ao número de unidades farmacotécnicas;Aguardando análise
Medicamento;FILA;PÓS-REGISTRO;Genéricos, Novos e Similares - Menor complexidade;11106;RDC 73/2016 - GENÉRICO - Ampliação do prazo de validade do medicamento;Distribuído para a área responsável
